source_row_number,legajo_canonico,row_kind,raw_ubicacion,raw_concesion,raw_manzana,raw_parcela,source_component_profile,source_component_count,source_ncp_derived,source_ncp_derivation_status,match_method,match_count,confidence,reason,parcela_id,ncp,ncp_formatted,ncp_format_status,sec,gru,nmanz,nparc,lon,lat,auto_lon,auto_lat,geolocation_source,admin_override_reason,admin_override_updated_at,postal_address_available,cadastral_reference_available,dual_verification_ready,address_query,address_geocode_status,address_match_name,address_lon,address_lat,address_vs_auto_cadastral_distance_m,address_vs_cadastral_distance_m,auto_location_verification_status,location_verification_status
12,9,detail,Calle Pública s/N°,33,327,5,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
13,10,detail,Laprida N° 227,6,143,167,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Laprida 227, Colón",matched_ign,"LAPRIDA 227, Colón, Entre Ríos",-58.13424705,-32.22332388,,,missing_cadastral_point,missing_cadastral_point
14,11,detail,Gouchón N° 253 esq Sarmiento,10,28,154,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Gouchón 253, Colón",matched_ign,"EMILIO GOUCHON 253, Colón, Entre Ríos",-58.14016135,-32.21889508,,,missing_cadastral_point,missing_cadastral_point
15,12,detail,Urbana 2,33,330,2,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana 2, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
16,13,detail,"Vieytes Nº 41 esq Gra Urquiza Nº 653, 657, 659",156,50,50,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Vieytes 41, Colón",matched_ign,"HIPOLITO VIEYTES 41, Colón, Entre Ríos",-58.14382752,-32.22601814,,,missing_cadastral_point,missing_cadastral_point
17,14,detail,Laprida N° 122,4,586,188,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Laprida 122, Colón",matched_ign,"LAPRIDA 122, Colón, Entre Ríos",-58.13575740,-32.22177779,,,missing_cadastral_point,missing_cadastral_point
18,15,detail,Chacabico Nº 627,4,746,68,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Chacabico 627, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
19,16,detail,Peyret N° 210,6,252,209,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Peyret 210, Colón",matched_ign,"ALEJO PEYRET 210, Colón, Entre Ríos",-58.13751429,-32.21562138,,,missing_cadastral_point,missing_cadastral_point
20,17,detail,Juan Manuel de Rosas N°,33,314,9,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Juan Manuel de Rosas, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
21,18,detail,Maipú N° 470,2,786,690,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Maipú 470, Colón",matched_ign,"MAIPU 470, Colón, Entre Ríos",-58.14643746,-32.21546031,,,missing_cadastral_point,missing_cadastral_point
22,19,detail,Urbana 2,31,378,35,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana 2, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
23,20,detail,Domingo Antonini N° 89,10,84,280,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Domingo Antonini 89, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
24,21,detail,Rocamora N° 416,8,460,668,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Rocamora 416, Colón",matched_ign,"TOMAS DE ROCAMORA 416, Colón, Entre Ríos",-58.14654801,-32.21728548,,,missing_cadastral_point,missing_cadastral_point
25,22,detail,Gouchon N° 418,4,985,118,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Gouchon 418, Colón",matched_ign,"EMILIO GOUCHON 418, Colón, Entre Ríos",-58.14294201,-32.22094922,,,missing_cadastral_point,missing_cadastral_point
26,23,detail,Calle Pública s/N° - Los Bretes,34,3,2,gru+manz+parc,3,,ambiguous_source_components,manz_parc,23,low,ambiguous_match_by_manz_parc,26247,0100010113100003--002--,0100010113100003--002--,matches_source_ncp,11,310,3,2,-58.16822669,-32.23082946,-58.16822669,-32.23082946,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
27,24,detail,Araujo Pen{on N° 285,8,587,349,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Araujo Pen{on 285, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
28,25,detail,"Ruta N° 14, km",30,1,3,gru+manz+parc,3,,ambiguous_source_components,manz_parc,22,low,ambiguous_match_by_manz_parc,25755,0100010000000001--003--,0100010000000001--003--,matches_source_ncp,0,0,1,3,-58.14284891,-32.23178677,-58.14284891,-32.23178677,automatic,,,yes,yes,no,"Ruta 14, km, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
29,26,detail,Madre Isabel Fernandez Nª 312 esq Mitre,20,466,290,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Madre Isabel Fernandez 312 esq Mitre, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
30,27,detail,Hernandez N° 282,4,339,107,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Hernandez 282, Colón",matched_ign,"JOSE HERNANDEZ 282, Colón, Entre Ríos",-58.13854325,-32.22775428,,,missing_cadastral_point,missing_cadastral_point
31,28,detail,Bvard. Ferrari N° 1190,20,26,336,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Boulevard Ferrari 1190, Colón",matched_ign,"BV FERRARI 1190, Colón, Entre Ríos",-58.14891227,-32.23692338,,,missing_cadastral_point,missing_cadastral_point
32,29,detail,Calle Pública s/N°,32,2,90,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
33,30,detail,Brovatti N°,31,291,7,gru+manz+parc,3,0100011020160291--007--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,34285,0100011020160291--007--,0100011020160291--007--,matches_source_ncp,102,16,291,7,-58.15176598,-32.23699231,-58.15176598,-32.23699231,automatic,,,yes,yes,no,"Brovatti, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
34,30,detail_continuation,Residencial Norte,6,394,174,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Residencial Norte, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
35,31,detail,"Lavalle N° 122, 122",2,638,4,gru+manz+parc,3,,ambiguous_source_components,gru_parc,11,low,ambiguous_match_by_gru_parc,24470,0100010190020000--004--,0100010190020000--004--,matches_source_ncp,19,2,0,4,-58.21701233,-32.30183571,-58.21701233,-32.30183571,automatic,,,yes,yes,no,"Lavalle 122, Colón",matched_ign,"LAVALLE 122, Colón, Entre Ríos",-58.13884178,-32.21866998,11812.97,11812.97,review_large_gap,review_large_gap
36,32,detail,Noailles N° 239 esq L. N. Alema,10,19,169,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Noailles 239, Colón",matched_ign,"GRL NOAILLES 239, Colón, Entre Ríos",-58.13606141,-32.22267240,,,missing_cadastral_point,missing_cadastral_point
37,33,detail,9 de Julio Nº 363,3,579,688,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"9 de Julio 363, Colón",matched_ign,"9 DE JULIO 363, Colón, Entre Ríos",-58.14576400,-32.21762165,,,missing_cadastral_point,missing_cadastral_point
38,34,detail,Raibel N° 780 esq Leguizamón,2,229,26,gru+manz+parc,3,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,24471,0100010190020000--026--,0100010190020000--026--,matches_source_ncp,19,2,0,26,-58.22561927,-32.30053969,-58.22561927,-32.30053969,automatic,,,yes,yes,no,"Raibel 780 esq Leguizamón, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
39,35,detail,Urbana 1,9,61,503,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Urbana 1, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
40,36,detail,25 de Mayo N° 464,7,205,685,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"25 de Mayo 464, Colón",matched_ign,"25 DE MAYO 464, Colón, Entre Ríos",-58.13419084,-32.22922117,,,missing_cadastral_point,missing_cadastral_point
41,37,detail,Combatientes de Malvinas N°,20,56,437,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Combatientes de Malvinas, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
42,38,detail,Mitre N° 776,4,836,28,gru+manz+parc,3,0100010170040000--028--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,24623,0100010170040000--028--,0100010170040000--028--,matches_source_ncp,17,4,0,28,-58.16310306,-32.28127247,-58.16310306,-32.28127247,automatic,,,yes,yes,yes,"Mitre 776, Colón",matched_ign,"GRL MITRE 776, Colón, Entre Ríos",-58.14251078,-32.23104606,5911.09,5911.09,review_large_gap,review_large_gap
43,39,detail,Calle Pública s/N°,33,223,6,gru+manz+parc,3,0100010000000223--006--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29971,0100010000000223--006--,0100010000000223--006--,matches_source_ncp,0,0,223,6,-58.13285586,-32.22013455,-58.13285586,-32.22013455,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
44,40,detail,Avda Paysandù Nº 274,2,882,731,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Avenida Paysandù 274, Colón",matched_ign,"AV PAYSANDU 274, Colón, Entre Ríos",-58.14482753,-32.21480370,,,missing_cadastral_point,missing_cadastral_point
45,41,detail,3 de Febrero N°,8,233,185,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"3 de Febrero, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
46,42,detail,Primeros Colonos esq Agua-I,32,537,,gru+manz,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Primeros Colonos esq Agua-I, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
47,43,detail,Primeros Colonos esq. Calle Pública,34,253,4,gru+manz+parc,3,,ambiguous_source_components,gru_parc,2,low,ambiguous_match_by_gru_parc,33677,0100011010340326--004--,0100011010340326--004--,matches_source_ncp,101,34,326,4,-58.16072455,-32.22647344,-58.16072455,-32.22647344,automatic,,,yes,yes,no,"Primeros Colonos esq. Calle Pública, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
48,44,detail,Calle Jacarandaes s/Nº - Los Bretes,32,3,4,gru+manz+parc,3,,ambiguous_source_components,manz_parc,20,low,ambiguous_match_by_manz_parc,26248,0100010000000003--004--,0100010000000003--004--,matches_source_ncp,0,0,3,4,-58.14425994,-32.23033175,-58.14425994,-32.23033175,automatic,,,yes,yes,no,"Calle Jacarandaes º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
49,45,detail,Piamonte s/N°,8,692,347,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Piamonte °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
50,46,detail,Tucumán Nº 1422,20,8,249,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Tucumán 1422, Colón",matched_ign,"TUCUMAN 1422, Colón, Entre Ríos",-58.15438250,-32.23836847,,,missing_cadastral_point,missing_cadastral_point
51,47,detail,Azurduy esq Espinillo,32,331,2,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Azurduy esq Espinillo, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
52,48,detail,Calle Brovatti S/N°,32,136,,gru+manz,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Calle Brovatti °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
53,49,detail,Calle Pública s/N°,32,354,75,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Calle Pública °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
54,50,detail,Avda Paysandú Nº 1170,20,34,352,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Avenida Paysandú 1170, Colón",matched_ign,"AV PAYSANDU 1170, Colón, Entre Ríos",-58.15971647,-32.22547603,,,missing_cadastral_point,missing_cadastral_point
55,51,detail,Combatientes de Malvinas N° 980,21,120,464,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Combatientes de Malvinas 980, Colón",matched_ign,"COMBATIENTES DE MALVINAS 980, Colón, Entre Ríos",-58.15783782,-32.22165289,,,missing_cadastral_point,missing_cadastral_point
56,52,detail,Hornero s/Nº,32,308,11,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Hornero º, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
57,53,detail,M. M. Lima N° 1081,21,49,410,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Lima 1081, Colón",matched_ign,"MARINO LIMA 1081, Colón, Entre Ríos",-58.15884114,-32.22367711,,,missing_cadastral_point,missing_cadastral_point
58,54,detail,12 de Abril Nº 167 (171),803,185,185,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"12 de Abril 167, Colón",matched_ign,"12 DE ABRIL 167, Colón, Entre Ríos",-58.13651852,-32.22005479,,,missing_cadastral_point,missing_cadastral_point
59,55,detail,Alvear N° 321,2,271,71,gru+manz+parc,3,0100010170020000--071--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,33835,0100010170020000--071--,0100010170020000--071--,matches_source_ncp,17,2,0,71,-58.15090294,-32.25690669,-58.15090294,-32.25690669,automatic,,,yes,yes,yes,"Alvear 321, Colón",matched_ign,"GRL ALVEAR 321, Colón, Entre Ríos",-58.14799166,-32.22040791,4067.71,4067.71,review_large_gap,review_large_gap
60,56,detail,Ñandubay N°,31,534,4,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Ñandubay, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
61,57,detail,Alberdi esq Sourigues N° 244 y 246,8,56,97,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Alberdi 244, Colón",matched_ign,"ALBERDI 244, Colón, Entre Ríos",-58.14142958,-32.21739297,,,missing_cadastral_point,missing_cadastral_point
62,58,detail,Bolìvar Nº 435,1,156,118,gru+manz+parc,3,0100010190010000--118--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,36667,0100010190010000--118--,0100010190010000--118--,matches_source_ncp,19,1,0,118,-58.22686254,-32.29174921,-58.22686254,-32.29174921,automatic,,,yes,yes,yes,"Bolìvar 435, Colón",matched_ign,"BOLIVAR 435, Colón, Entre Ríos",-58.14252291,-32.22188062,11102.02,11102.02,review_large_gap,review_large_gap
63,59,detail,Las Piedras N° 12,,44,371,manz+parc,2,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Las Piedras 12, Colón",matched_ign,"LAS PIEDRAS SUR 12, Colón, Entre Ríos",-58.15275267,-32.23188677,,,missing_cadastral_point,missing_cadastral_point
64,60,detail,Reibel N° 636,3,221,59,gru+manz+parc,3,0100010170030000--059--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,35156,0100010170030000--059--,0100010170030000--059--,matches_source_ncp,17,3,0,59,-58.15160657,-32.26714790,-58.15160657,-32.26714790,automatic,,,yes,yes,yes,"Reibel 636, Colón",matched_ign,"MARTIN REIBEL 636, Colón, Entre Ríos",-58.14155477,-32.22791140,4464.13,4464.13,review_large_gap,review_large_gap
65,61,detail,San Martín N° 220,323,172,172,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"San Martín 220, Colón",matched_ign,"AV SAN MARTIN 220, Colón, Entre Ríos",-58.13811043,-32.21999786,,,missing_cadastral_point,missing_cadastral_point
66,62,detail,Bvard Ferrari N°,20,336,337,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Boulevard Ferrari, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
67,63,detail,Bolívar N°,8,515,429,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Bolívar, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
68,64,detail,Alejo Peyret N° 140,349,211,211,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Alejo Peyret 140, Colón",matched_ign,"ALEJO PEYRET 140, Colón, Entre Ríos",-58.13659176,-32.21654120,,,missing_cadastral_point,missing_cadastral_point
69,65,detail,"Ruta Nº 130, ex 26 esq Calle Sauce",32,355,14,gru+manz+parc,3,0100011010360355--014--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32939,0100011010360355--014--,0100011010360355--014--,matches_source_ncp,101,36,355,14,-58.16207997,-32.22363519,-58.16207997,-32.22363519,automatic,,,yes,yes,no,"Ruta 130, ex 26 esq Calle Sauce, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
70,66,detail,Jacarandaes esq Coronillos ( Los Bretes),31,609,6,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Jacarandaes esq Coronillos Los Bretes, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
71,67,detail,Avda Quiròs Nº 280 esq Mitre,1,730,194,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Avenida Quiròs 280 esq Mitre, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
72,68,detail,Calle Ibirapitá N° entre Algarrobo y Timbó,34,88,4,gru+manz+parc,3,0100010000000088--004--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28539,0100010000000088--004--,0100010000000088--004--,matches_source_ncp,0,0,88,4,-58.14271370,-32.22409496,-58.14271370,-32.22409496,automatic,,,yes,yes,no,"Calle Ibirapitá entre Algarrobo y Timbó, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
73,69,detail,Sourigues N° 610 e/ C de Malvinas y Cepeda,21,73,654,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Sourigues 610 e/ C de Malvinas y Cepeda, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
74,70,detail,Pasaje Alarcón N° 521,3,18,652,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Pasaje Alarcón 521, Colón",matched_ign,"PJE ALARCON 521, Colón, Entre Ríos",-58.14950163,-32.21633120,,,missing_cadastral_point,missing_cadastral_point
75,71,detail,12 de Abril N° 741,549,36,36,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"12 de Abril 741, Colón",matched_ign,"12 DE ABRIL 741, Colón, Entre Ríos",-58.14580686,-32.22674067,,,missing_cadastral_point,missing_cadastral_point
76,72,detail,Balcarce N° 66,914,145,145,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Balcarce 66, Colón",matched_ign,"BALCARCE 66, Colón, Entre Ríos",-58.13970234,-32.22074389,,,missing_cadastral_point,missing_cadastral_point
77,73,detail,Espinillo N°,32,367,2,gru+manz+parc,3,0100011020420367--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,25426,0100011020420367--002--,0100011020420367--002--,matches_source_ncp,102,42,367,2,-58.15000269,-32.23394705,-58.15000269,-32.23394705,automatic,,,yes,yes,no,"Espinillo, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
78,74,detail,Alfredo Bravo s/N°,32,343,15,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Alfredo Bravo °, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
79,76,detail,Salsipuedes N°,33,327,8,gru+manz+parc,3,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Salsipuedes, Colón",no_ign_match,,,,,,missing_both_points,missing_both_points
