source_row_number,legajo_canonico,row_kind,raw_ubicacion,raw_concesion,raw_manzana,raw_parcela,source_component_profile,source_component_count,source_ncp_derived,source_ncp_derivation_status,match_method,match_count,confidence,reason,parcela_id,ncp,ncp_formatted,ncp_format_status,sec,gru,nmanz,nparc,lon,lat,auto_lon,auto_lat,geolocation_source,admin_override_reason,admin_override_updated_at,postal_address_available,cadastral_reference_available,dual_verification_ready,address_query,address_geocode_status,address_match_name,address_lon,address_lat,address_vs_auto_cadastral_distance_m,address_vs_cadastral_distance_m,auto_location_verification_status,location_verification_status
29,28,detail,Calle Pùblica s/Nº,225,6,1,gru+manz+parc,3,0100010112250006--001--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36251,0100010112250006--001--,0100010112250006--001--,matches_source_ncp,11,225,6,1,-58.18768909,-32.24677214,-58.18768909,-32.24677214,automatic,,,yes,yes,no,"Calle Pùblica º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
30,29,detail,Madre y abuelas de plaza de mayo s/Nº,341,1,1,gru+manz+parc,3,0100010063410001--001--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36426,0100010063410001--001--,0100010063410001--001--,matches_source_ncp,6,341,1,1,-58.16021766,-32.21592930,-58.16021766,-32.21592930,automatic,,,yes,yes,no,"Madre y abuelas de plaza de mayo º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
32,31,detail,Avda Paysandú N° 673,,579,22,manz+parc,2,0100010000000579--022--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30397,0100010000000579--022--,0100010000000579--022--,matches_source_ncp,0,0,579,22,-58.15133737,-32.21918601,-58.15133737,-32.21918601,automatic,,,yes,yes,yes,"Avenida Paysandú 673, Colón",matched_ign,"AV PAYSANDU 673, Colón, Entre Ríos",-58.15114369,-32.21933290,24.47,24.47,verified_close,verified_close
33,32,detail,Avda. Urquiza N° 458,,103,UF-01,manz+parc,2,0100010000000103--001--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28433,0100010000000103--001--,0100010000000103--001--,matches_source_ncp,0,0,103,1,-58.14086447,-32.22422082,-58.14086447,-32.22422082,automatic,,,yes,yes,yes,"Urquiza 458, Colón",matched_ign,"GRL URQUIZA 458, Colón, Entre Ríos",-58.14097291,-32.22410990,16.01,16.01,verified_close,verified_close
34,33,detail,San Martìn Nº 1284 (antes 1274),,297,11,manz+parc,2,0100010000000297--011--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,25563,0100010000000297--011--,0100010000000297--011--,matches_source_ncp,0,0,297,11,-58.15573425,-32.23291551,-58.15573425,-32.23291551,automatic,,,yes,yes,yes,"San Martìn 1284, Colón",matched_ign,"AV SAN MARTIN 1284, Colón, Entre Ríos",-58.15588863,-32.23275105,23.35,23.35,verified_close,verified_close
35,34,detail,12 de Abril Nº 195 esq Lavalle,,185,8,manz+parc,2,0100010000000185--008--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30103,0100010000000185--008--,0100010000000185--008--,matches_source_ncp,0,0,185,8,-58.13715489,-32.21997503,-58.13715489,-32.21997503,automatic,,,yes,yes,yes,"de Abril 195, Colón",matched_ign,"12 DE ABRIL 195, Colón, Entre Ríos",-58.13699700,-32.22040633,50.21,50.21,verified_close,verified_close
36,35,detail,Rocamora Nº 925 y 927,,488,10,manz+parc,2,0100010000000488--010--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32621,0100010000000488--010--,0100010000000488--010--,matches_source_ncp,0,0,488,10,-58.15494809,-32.22301421,-58.15494809,-32.22301421,automatic,,,yes,yes,yes,"Rocamora 925, Colón",matched_ign,"TOMAS DE ROCAMORA 925, Colón, Entre Ríos",-58.15475424,-32.22316163,24.52,24.52,verified_close,verified_close
37,36,detail,Combatientes de Malvinas Nº 503 y Vergniaud Nº 103,63,437,1,gru+manz+parc,3,0100011010630437--001--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,29332,0100011010630437--001--,0100011010630437--001--,matches_source_ncp,101,63,437,1,-58.15871411,-32.22257465,-58.15871411,-32.22257465,automatic,,,yes,yes,no,"Combatientes de Malvinas 503 y Vergniaud 103, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
38,37,detail,Laprida Nº 117,,169,2,manz+parc,2,0100010000000169--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29316,0100010000000169--002--,0100010000000169--002--,matches_source_ncp,0,0,169,2,-58.13591471,-32.22187259,-58.13591471,-32.22187259,automatic,,,yes,yes,yes,"Laprida 117, Colón",matched_ign,"LAPRIDA 117, Colón, Entre Ríos",-58.13582901,-32.22170654,20.15,20.15,verified_close,verified_close
40,39,detail,Benteveo s/Nº,137,,16,gru+parc,2,0100010101370000--016--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,37234,0100010101370000--016--,0100010101370000--016--,matches_source_ncp,10,137,0,16,-58.20951413,-32.25427683,-58.20951413,-32.25427683,automatic,,,yes,yes,no,"Benteveo º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
41,40,detail,Calle Pùblica s/Nº,223,6,5,gru+manz+parc,3,0100010162230006--005--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36278,0100010162230006--005--,0100010162230006--005--,matches_source_ncp,16,223,6,5,-58.18171745,-32.25823447,-58.18171745,-32.25823447,automatic,,,yes,yes,no,"Calle Pùblica º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
42,41,detail,Chacabuco Nº 1085,,404,35,manz+parc,2,0100010000000404--035--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,37555,0100010000000404--035--,0100010000000404--035--,matches_source_ncp,0,0,404,35,-58.15475141,-32.22791567,-58.15475141,-32.22791567,automatic,,,yes,yes,yes,"Chacabuco 1085, Colón",matched_ign,"CHACABUCO 1085, Colón, Entre Ríos",-58.15458403,-32.22810045,25.88,25.88,verified_close,verified_close
43,42,detail,Gouchón N° 10,,228,,manz,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Gouchón 10, Colón",matched_ign,"EMILIO GOUCHON 10, Colón, Entre Ríos",-58.13602033,-32.21589491,,,missing_cadastral_point,missing_cadastral_point
44,43,detail,Balcarce Nº 674,,715,4,manz+parc,2,0100010000000715--004--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,31754,0100010000000715--004--,0100010000000715--004--,matches_source_ncp,0,0,715,4,-58.14887061,-32.21190333,-58.14887061,-32.21190333,automatic,,,yes,yes,yes,"Balcarce 674, Colón",matched_ign,"BALCARCE 674, Colón, Entre Ríos",-58.14858112,-32.21184876,27.90,27.90,verified_close,verified_close
45,44,detail,Alberdi N° 70,,209,,manz,1,,no_unique_parcel_inference,none,0,low,no_cadastral_match,,,,missing_components,,,,,,,,,automatic,,,yes,yes,no,"Alberdi 70, Colón",matched_ign,"ALBERDI 70, Colón, Entre Ríos",-58.13847331,-32.21525187,,,missing_cadastral_point,missing_cadastral_point
46,45,detail,Calle Privadas s/Nº - Los Bretes,3,2,20,gru+manz+parc,3,0100010170030002--020--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,36388,0100010170030002--020--,0100010170030002--020--,matches_source_ncp,17,3,2,20,-58.13334416,-32.24332158,-58.13334416,-32.24332158,automatic,,,yes,yes,no,"Calle Privadas º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
47,46,detail,Las Moras s/Nº e/ Benteveo y Chajá - Aires del 1872,247,5,4,gru+manz+parc,3,0100010112470005--004--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,37410,0100010112470005--004--,0100010112470005--004--,matches_source_ncp,11,247,5,4,-58.18297464,-32.24633793,-58.18297464,-32.24633793,automatic,,,yes,yes,no,"Las Moras º e/ Benteveo y Chajá, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
48,47,detail,"Avda. Pte. Perón Nº 102, 104, 106, 108",,75,7,manz+parc,2,0100010000000075--007--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28865,0100010000000075--007--,0100010000000075--007--,matches_source_ncp,0,0,75,7,-58.14453499,-32.22307932,-58.14453499,-32.22307932,automatic,,,yes,yes,yes,"Avenida Presidente Perón 102, Colón",matched_ign,"AV PRES PERON 102, Colón, Entre Ríos",-58.14429150,-32.22315041,24.23,24.23,verified_close,verified_close
49,48,detail,Combatientes de Malvinas Nº 505,116,635,10,gru+manz+parc,3,0100011011160635--010--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,35546,0100011011160635--010--,0100011011160635--010--,matches_source_ncp,101,116,635,10,-58.15034097,-32.21555587,-58.15034097,-32.21555587,automatic,,,yes,yes,yes,"Combatientes de Malvinas 505, Colón",matched_ign,"COMBATIENTES DE MALVINAS 505, Colón, Entre Ríos",-58.14998633,-32.21596339,56.27,56.27,verified_close,verified_close
50,49,detail,Avda Quirós Nº 153,,222,1,manz+parc,2,0100010000000222--001--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29934,0100010000000222--001--,0100010000000222--001--,matches_source_ncp,0,0,222,1,-58.13239427,-32.22032289,-58.13239427,-32.22032289,automatic,,,yes,yes,no,"Avenida Quirós 153, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
51,50,detail,Batalla de Cepeda Nº 122,,803,15,manz+parc,2,0100010000000803--015--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32706,0100010000000803--015--,0100010000000803--015--,matches_source_ncp,0,0,803,15,-58.14507906,-32.21015496,-58.14507906,-32.21015496,automatic,,,yes,yes,yes,"Batalla de Cepeda 122, Colón",matched_ign,"BATALLA DE CEPEDA 122, Colón, Entre Ríos",-58.14517387,-32.20994502,24.99,24.99,verified_close,verified_close
52,51,detail,Calle Pùblica s/Nº,289,,17,gru+parc,2,0100010112890000--017--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,36445,0100010112890000--017--,0100010112890000--017--,matches_source_ncp,11,289,0,17,-58.17181530,-32.24311426,-58.17181530,-32.24311426,automatic,,,yes,yes,no,"Calle Pùblica º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
53,52,detail,Lantelme Nº 295,,291,2,manz+parc,2,0100011020160291--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,32851,0100011020160291--002--,0100011020160291--002--,matches_source_ncp,102,16,291,2,-58.15130515,-32.23691947,-58.15130515,-32.23691947,automatic,,,yes,yes,yes,"Lantelme 295, Colón",matched_ign,"LANTELME 295, Colón, Entre Ríos",-58.15075319,-32.23686770,52.23,52.23,verified_close,verified_close
55,54,detail,Degeneve s/Nº,1,,61,gru+parc,2,,ambiguous_source_components,gru_parc,3,low,ambiguous_match_by_gru_parc,24514,0100010190010000--061--,0100010190010000--061--,matches_source_ncp,19,1,0,61,-58.24620676,-32.29637336,-58.24620676,-32.29637336,automatic,,,yes,yes,no,"Degeneve º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
56,55,detail,Chacabuco s/Nº,,154,12,manz+parc,2,0100010000000154--012--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30517,0100010000000154--012--,0100010000000154--012--,matches_source_ncp,0,0,154,12,-58.14136756,-32.21870256,-58.14136756,-32.21870256,automatic,,,yes,yes,no,"Chacabuco º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
57,56,detail,Noailles Nº  esq Artigas,,112,19,manz+parc,2,0100010000000112--019--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,28145,0100010000000112--019--,0100010000000112--019--,matches_source_ncp,0,0,112,19,-58.13937049,-32.22523078,-58.13937049,-32.22523078,automatic,,,yes,yes,no,"Noailles esq Artigas, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
58,57,detail,Bvard Gûemes Nº 168,,86,9,manz+parc,2,0100010000000086--009--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,27801,0100010000000086--009--,0100010000000086--009--,matches_source_ncp,0,0,86,9,-58.14056541,-32.22641882,-58.14056541,-32.22641882,automatic,,,yes,yes,yes,"Güemes 168, Colón",matched_ign,"AV MARTIN M DE GUEMES 168, Colón, Entre Ríos",-58.14084457,-32.22659826,32.98,32.98,verified_close,verified_close
59,58,detail,Avda Urquiza Nº 25,,225,5,manz+parc,2,0100010000000225--005--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,30540,0100010000000225--005--,0100010000000225--005--,matches_source_ncp,0,0,225,5,-58.13377551,-32.21860069,-58.13377551,-32.21860069,automatic,,,yes,yes,yes,"Urquiza 25, Colón",matched_ign,"GRL URQUIZA 25, Colón, Entre Ríos",-58.13364407,-32.21881477,26.82,26.82,verified_close,verified_close
60,59,detail,Calle Ñandubay s/Nº,355,2,5,gru+manz+parc,3,0100010063550002--005--,derived_from_source_gru_manz_parc,gru_manz_parc,1,high,unique_match_by_gru_manz_parc,33051,0100010063550002--005--,0100010063550002--005--,matches_source_ncp,6,355,2,5,-58.16161558,-32.20883554,-58.16161558,-32.20883554,automatic,,,yes,yes,no,"Calle Ñandubay º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
61,60,detail,Laprida Nº 123,,169,2,manz+parc,2,0100010000000169--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,29316,0100010000000169--002--,0100010000000169--002--,matches_source_ncp,0,0,169,2,-58.13591471,-32.22187259,-58.13591471,-32.22187259,automatic,,,yes,yes,yes,"Laprida 123, Colón",matched_ign,"LAPRIDA 123, Colón, Entre Ríos",-58.13574308,-32.22179205,18.46,18.46,verified_close,verified_close
62,61,detail,Reibel Nº 1277,,293,2,manz+parc,2,0100011020170293--002--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,33537,0100011020170293--002--,0100011020170293--002--,matches_source_ncp,102,17,293,2,-58.15290904,-32.23560209,-58.15290904,-32.23560209,automatic,,,yes,yes,yes,"Reibel 1277, Colón",matched_ign,"MARTIN REIBEL 1277, Colón, Entre Ríos",-58.15257791,-32.23584254,41.05,41.05,verified_close,verified_close
63,62,detail,Degeneve s/Nº,2,,74,gru+parc,2,0100010170020000--074--,derived_from_source_gru_parc,gru_parc,1,medium,unique_match_by_gru_parc,33841,0100010170020000--074--,0100010170020000--074--,matches_source_ncp,17,2,0,74,-58.15332892,-32.26430258,-58.15332892,-32.26430258,automatic,,,yes,yes,no,"Degeneve º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
64,63,detail,Espinillo s/Nº,,3,8,manz+parc,2,,ambiguous_source_components,manz_parc,13,low,ambiguous_match_by_manz_parc,26094,0100010113100003--008--,0100010113100003--008--,matches_source_ncp,11,310,3,8,-58.16792781,-32.23184555,-58.16792781,-32.23184555,automatic,,,yes,yes,no,"Espinillo º, Colón",no_ign_match,,,,,,missing_address_point,missing_address_point
66,65,detail,Avda Paysandù Nº 195,,777,5,manz+parc,2,0100010000000777--005--,derived_from_source_manz_parc,manz_parc,1,medium,unique_match_by_manz_parc,31598,0100010000000777--005--,0100010000000777--005--,matches_source_ncp,0,0,777,5,-58.14372905,-32.21352719,-58.14372905,-32.21352719,automatic,,,yes,yes,yes,"Avenida Paysandù 195, Colón",matched_ign,"AV PAYSANDU 195, Colón, Entre Ríos",-58.14351119,-32.21384024,40.40,40.40,verified_close,verified_close
